,Emotion,Path
1034,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-03-01-02-01-18.wav
1035,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-03-01-02-02-18.wav
1036,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-03-02-01-01-18.wav
1037,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-03-02-01-02-18.wav
1038,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-03-02-02-01-18.wav
1039,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-03-02-02-02-18.wav
1040,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-04-01-01-01-18.wav
1041,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-04-01-01-02-18.wav
1042,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-04-01-02-01-18.wav
1043,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-04-01-02-02-18.wav
1044,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-04-02-01-01-18.wav
1045,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-04-02-01-02-18.wav
1046,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-04-02-02-01-18.wav
1047,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-04-02-02-02-18.wav
1048,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-05-01-01-01-18.wav
1049,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-05-01-01-02-18.wav
1050,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-05-01-02-01-18.wav
1051,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-05-01-02-02-18.wav
1052,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-05-02-01-01-18.wav
1053,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-05-02-01-02-18.wav
1054,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-05-02-02-01-18.wav
1055,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-05-02-02-02-18.wav
1056,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-06-01-01-01-18.wav
1057,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-06-01-01-02-18.wav
1058,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-06-01-02-01-18.wav
1059,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-06-01-02-02-18.wav
1060,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-06-02-01-01-18.wav
1061,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-06-02-01-02-18.wav
1062,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-06-02-02-01-18.wav
1063,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-06-02-02-02-18.wav
1064,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-07-01-01-01-18.wav
1065,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-07-01-01-02-18.wav
1066,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-07-01-02-01-18.wav
1067,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-07-01-02-02-18.wav
1068,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-07-02-01-01-18.wav
1069,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-07-02-01-02-18.wav
1070,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-07-02-02-01-18.wav
1071,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-07-02-02-02-18.wav
1072,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-08-01-01-01-18.wav
1073,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-08-01-01-02-18.wav
1074,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-08-01-02-01-18.wav
1075,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-08-01-02-02-18.wav
1076,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-08-02-01-01-18.wav
1077,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-08-02-01-02-18.wav
1078,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-08-02-02-01-18.wav
1079,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_18\03-01-08-02-02-02-18.wav
1080,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-01-01-01-01-19.wav
1081,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-01-01-01-02-19.wav
1082,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-01-01-02-01-19.wav
1083,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-01-01-02-02-19.wav
1084,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-02-01-01-01-19.wav
1085,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-02-01-01-02-19.wav
1086,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-02-01-02-01-19.wav
1087,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-02-01-02-02-19.wav
1088,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-02-02-01-01-19.wav
1089,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-02-02-01-02-19.wav
1090,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-02-02-02-01-19.wav
1091,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-02-02-02-02-19.wav
1092,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-03-01-01-01-19.wav
1093,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-03-01-01-02-19.wav
1094,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-03-01-02-01-19.wav
1095,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-03-01-02-02-19.wav
1096,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-03-02-01-01-19.wav
1097,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-03-02-01-02-19.wav
1098,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-03-02-02-01-19.wav
1099,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-03-02-02-02-19.wav
1100,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-04-01-01-01-19.wav
1101,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-04-01-01-02-19.wav
1102,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-04-01-02-01-19.wav
1103,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-04-01-02-02-19.wav
1104,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-04-02-01-01-19.wav
1105,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-04-02-01-02-19.wav
1106,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-04-02-02-01-19.wav
1107,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-04-02-02-02-19.wav
1108,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-05-01-01-01-19.wav
1109,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-05-01-01-02-19.wav
1110,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-05-01-02-01-19.wav
1111,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-05-01-02-02-19.wav
1112,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-05-02-01-01-19.wav
1113,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-05-02-01-02-19.wav
1114,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-05-02-02-01-19.wav
1115,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-05-02-02-02-19.wav
1116,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-06-01-01-01-19.wav
1117,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-06-01-01-02-19.wav
1118,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-06-01-02-01-19.wav
1119,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-06-01-02-02-19.wav
1120,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-06-02-01-01-19.wav
1121,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-06-02-01-02-19.wav
1122,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-06-02-02-01-19.wav
1123,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-06-02-02-02-19.wav
1124,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-07-01-01-01-19.wav
1125,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-07-01-01-02-19.wav
1126,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-07-01-02-01-19.wav
1127,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-07-01-02-02-19.wav
1128,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-07-02-01-01-19.wav
1129,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-07-02-01-02-19.wav
1130,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-07-02-02-01-19.wav
1131,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-07-02-02-02-19.wav
1132,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-08-01-01-01-19.wav
1133,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-08-01-01-02-19.wav
1134,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-08-01-02-01-19.wav
1135,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-08-01-02-02-19.wav
1136,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-08-02-01-01-19.wav
1137,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-08-02-01-02-19.wav
1138,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-08-02-02-01-19.wav
1139,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_19\03-01-08-02-02-02-19.wav
1140,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-01-01-01-01-20.wav
1141,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-01-01-01-02-20.wav
1142,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-01-01-02-01-20.wav
1143,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-01-01-02-02-20.wav
1144,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-02-01-01-01-20.wav
1145,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-02-01-01-02-20.wav
1146,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-02-01-02-01-20.wav
1147,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-02-01-02-02-20.wav
1148,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-02-02-01-01-20.wav
1149,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-02-02-01-02-20.wav
1150,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-02-02-02-01-20.wav
1151,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-02-02-02-02-20.wav
1152,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-03-01-01-01-20.wav
1153,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-03-01-01-02-20.wav
1154,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-03-01-02-01-20.wav
1155,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-03-01-02-02-20.wav
1156,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-03-02-01-01-20.wav
1157,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-03-02-01-02-20.wav
1158,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-03-02-02-01-20.wav
1159,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-03-02-02-02-20.wav
1160,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-04-01-01-01-20.wav
1161,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-04-01-01-02-20.wav
1162,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-04-01-02-01-20.wav
1163,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-04-01-02-02-20.wav
1164,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-04-02-01-01-20.wav
1165,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-04-02-01-02-20.wav
1166,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-04-02-02-01-20.wav
1167,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-04-02-02-02-20.wav
1168,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-05-01-01-01-20.wav
1169,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-05-01-01-02-20.wav
1170,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-05-01-02-01-20.wav
1171,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-05-01-02-02-20.wav
1172,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-05-02-01-01-20.wav
1173,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-05-02-01-02-20.wav
1174,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-05-02-02-01-20.wav
1175,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-05-02-02-02-20.wav
1176,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-06-01-01-01-20.wav
1177,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-06-01-01-02-20.wav
1178,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-06-01-02-01-20.wav
1179,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-06-01-02-02-20.wav
1180,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-06-02-01-01-20.wav
1181,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-06-02-01-02-20.wav
1182,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-06-02-02-01-20.wav
1183,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-06-02-02-02-20.wav
1184,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-07-01-01-01-20.wav
1185,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-07-01-01-02-20.wav
1186,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-07-01-02-01-20.wav
1187,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-07-01-02-02-20.wav
1188,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-07-02-01-01-20.wav
1189,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-07-02-01-02-20.wav
1190,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-07-02-02-01-20.wav
1191,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-07-02-02-02-20.wav
1192,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-08-01-01-01-20.wav
1193,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-08-01-01-02-20.wav
1194,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-08-01-02-01-20.wav
1195,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-08-01-02-02-20.wav
1196,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-08-02-01-01-20.wav
1197,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-08-02-01-02-20.wav
1198,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-08-02-02-01-20.wav
1199,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_20\03-01-08-02-02-02-20.wav
1200,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-01-01-01-01-21.wav
1201,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-01-01-01-02-21.wav
1202,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-01-01-02-01-21.wav
1203,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-01-01-02-02-21.wav
1204,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-02-01-01-01-21.wav
1205,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-02-01-01-02-21.wav
1206,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-02-01-02-01-21.wav
1207,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-02-01-02-02-21.wav
1208,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-02-02-01-01-21.wav
1209,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-02-02-01-02-21.wav
1210,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-02-02-02-01-21.wav
1211,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-02-02-02-02-21.wav
1212,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-03-01-01-01-21.wav
1213,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-03-01-01-02-21.wav
1214,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-03-01-02-01-21.wav
1215,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-03-01-02-02-21.wav
1216,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-03-02-01-01-21.wav
1217,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-03-02-01-02-21.wav
1218,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-03-02-02-01-21.wav
1219,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-03-02-02-02-21.wav
1220,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-04-01-01-01-21.wav
1221,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-04-01-01-02-21.wav
1222,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-04-01-02-01-21.wav
1223,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-04-01-02-02-21.wav
1224,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-04-02-01-01-21.wav
1225,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-04-02-01-02-21.wav
1226,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-04-02-02-01-21.wav
1227,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-04-02-02-02-21.wav
1228,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-05-01-01-01-21.wav
1229,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-05-01-01-02-21.wav
1230,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-05-01-02-01-21.wav
1231,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-05-01-02-02-21.wav
1232,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-05-02-01-01-21.wav
1233,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-05-02-01-02-21.wav
1234,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-05-02-02-01-21.wav
1235,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-05-02-02-02-21.wav
1236,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-06-01-01-01-21.wav
1237,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_21\03-01-06-01-01-02-21.wav
